Log file open, 12/13/22 03:21:00
[2022.12.13-00.21.11:692][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset"
[2022.12.13-00.21.11:692][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset"
[2022.12.13-00.21.11:692][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset"
[2022.12.13-00.21.11:693][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset"
[2022.12.13-00.21.11:693][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset"
[2022.12.13-00.21.11:693][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Grime.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Concrete_Grime.uasset"
[2022.12.13-00.21.11:693][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Panels.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Concrete_Panels.uasset"
[2022.12.13-00.21.11:693][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Poured.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Concrete_Poured.uasset"
[2022.12.13-00.21.11:694][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Tiles.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Concrete_Tiles.uasset"
[2022.12.13-00.21.11:694][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Glass.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Glass.uasset"
[2022.12.13-00.21.11:694][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Grass.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Ground_Grass.uasset"
[2022.12.13-00.21.11:694][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Gravel.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Ground_Gravel.uasset"
[2022.12.13-00.21.11:694][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Moss.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Ground_Moss.uasset"
[2022.12.13-00.21.11:695][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset"
[2022.12.13-00.21.11:695][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset"
[2022.12.13-00.21.11:695][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Chrome.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Metal_Chrome.uasset"
[2022.12.13-00.21.11:695][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Copper.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Metal_Copper.uasset"
[2022.12.13-00.21.11:695][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Gold.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Metal_Gold.uasset"
[2022.12.13-00.21.11:696][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Rust.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Metal_Rust.uasset"
[2022.12.13-00.21.11:696][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cone.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Shapes/Shape_Cone.uasset"
[2022.12.13-00.21.11:696][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cube.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Shapes/Shape_Cube.uasset"
[2022.12.13-00.21.11:696][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cylinder.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Shapes/Shape_Cylinder.uasset"
[2022.12.13-00.21.11:696][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset"
[2022.12.13-00.21.11:697][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Shapes/Shape_Pipe.uasset"
[2022.12.13-00.21.11:697][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_180.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Shapes/Shape_Pipe_180.uasset"
[2022.12.13-00.21.11:697][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_90.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Shapes/Shape_Pipe_90.uasset"
[2022.12.13-00.21.11:697][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Plane.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Shapes/Shape_Plane.uasset"
[2022.12.13-00.21.11:697][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Steel.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Metal_Steel.uasset"
[2022.12.13-00.21.11:698][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset"
[2022.12.13-00.21.11:698][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Basalt.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Rock_Basalt.uasset"
[2022.12.13-00.21.11:698][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Sphere.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Shapes/Shape_Sphere.uasset"
[2022.12.13-00.21.11:698][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset"
[2022.12.13-00.21.11:698][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Torus.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Shapes/Shape_Torus.uasset"
[2022.12.13-00.21.11:699][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Sandstone.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Rock_Sandstone.uasset"
[2022.12.13-00.21.11:699][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Shapes/Shape_Trim.uasset"
[2022.12.13-00.21.11:699][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Slate.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Rock_Slate.uasset"
[2022.12.13-00.21.11:699][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset"
[2022.12.13-00.21.11:699][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting.umap" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Maps/Advanced_Lighting.umap"
[2022.12.13-00.21.11:700][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset"
[2022.12.13-00.21.11:700][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset"
[2022.12.13-00.21.11:700][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset"
[2022.12.13-00.21.11:700][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset"
[2022.12.13-00.21.11:701][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset"
[2022.12.13-00.21.11:701][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Panel.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Tech_Panel.uasset"
[2022.12.13-00.21.11:702][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_TriPyramid.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Shapes/Shape_TriPyramid.uasset"
[2022.12.13-00.21.11:702][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Lake.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Water_Lake.uasset"
[2022.12.13-00.21.11:702][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Tube.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Shapes/Shape_Tube.uasset"
[2022.12.13-00.21.11:702][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Ocean.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Water_Ocean.uasset"
[2022.12.13-00.21.11:703][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default.umap" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Maps/Minimal_Default.umap"
[2022.12.13-00.21.11:703][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_A.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Shapes/Shape_Wedge_A.uasset"
[2022.12.13-00.21.11:703][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_B.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Shapes/Shape_Wedge_B.uasset"
[2022.12.13-00.21.11:705][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset"
[2022.12.13-00.21.11:705][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset"
[2022.12.13-00.21.11:705][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_WideCapsule.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Shapes/Shape_WideCapsule.uasset"
[2022.12.13-00.21.11:705][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset"
[2022.12.13-00.21.11:706][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap.umap" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Maps/StarterMap.umap"
[2022.12.13-00.21.11:706][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Oak.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Wood_Oak.uasset"
[2022.12.13-00.21.11:719][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap_BuiltData.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Maps/StarterMap_BuiltData.uasset"
[2022.12.13-00.21.11:719][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Pine.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Wood_Pine.uasset"
[2022.12.13-00.21.11:719][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Walnut.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Materials/M_Wood_Walnut.uasset"
[2022.12.13-00.21.11:724][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset"
[2022.12.13-00.21.11:730][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset"
[2022.12.13-00.21.11:735][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset"
[2022.12.13-00.21.11:738][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset"
[2022.12.13-00.21.11:744][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset"
[2022.12.13-00.21.11:749][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset"
[2022.12.13-00.21.11:757][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset" to "../../../../../unreal-engine-projects/levelingSystem 5.1/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset"
